plate_dr12q,mjd_dr12q,fiberid_dr12q,ra_dr12q,dec_dr12q,plate_dr16q,mjd_dr16q,fiberid_dr16q,ra_dr16q,dec_dr16q,separation
7339,56722,660,213.39207967265264,53.90848801081766,7340,58289,720,213.3921738786355,53.908430872246385,0.28674774151108656
7339,56722,660,213.39207967265264,53.90848801081766,7338,58174,715,213.3921738786355,53.908430872246385,0.28674774151108656
7339,56799,307,213.40338168908613,52.822073905006995,7338,57843,336,213.40339077969765,52.82200158099107,0.26111643066628637
7339,56799,307,213.40338168908613,52.822073905006995,7338,57817,338,213.40339077969765,52.82200158099107,0.26111643066628637
7339,56799,318,213.41881288203808,52.60518157878639,7340,57570,307,213.41876975823848,52.60511989081633,0.24126134617648512
7339,56799,318,213.41881288203808,52.60518157878639,7338,57789,325,213.41876975823848,52.60511989081633,0.24126134617648512
7340,56726,294,213.4495180621886,52.20143955924393,7339,57544,296,213.4494590295609,52.20137102565626,0.2789912159026101
7339,56799,738,213.46735451382006,53.409773268075156,7339,57518,734,213.46734165261995,53.40968534208317,0.31773449836460393
7339,56799,723,213.4894564493485,53.7703110683842,7338,57817,725,213.48950297120592,53.770236925395444,0.284677562021411
7339,56799,723,213.4894564493485,53.7703110683842,7340,57106,721,213.48950297120592,53.770236925395444,0.284677562021411
7339,56799,726,213.56811119235118,53.585752405536226,7339,57544,722,213.56809733461407,53.58566579877781,0.31318761443924925
7339,56799,726,213.56811119235118,53.585752405536226,7338,58174,722,213.56809733461407,53.58566579877781,0.31318761443924925
7339,56799,726,213.56811119235118,53.585752405536226,7339,57901,726,213.56809733461407,53.58566579877781,0.31318761443924925
7339,56799,726,213.56811119235118,53.585752405536226,7338,57135,726,213.56809733461407,53.58566579877781,0.31318761443924925
7339,56799,734,213.58563972524524,53.3713848925671,7339,57428,738,213.5856333019634,53.37129824051378,0.31225232203919334
7339,56799,266,213.5897653890131,52.4945242683631,7338,58127,266,213.58973977254396,52.494474631059674,0.18730746755853236
7339,56799,266,213.5897653890131,52.4945242683631,7338,57874,284,213.58973977254396,52.494474631059674,0.18730746755853236
7339,56799,266,213.5897653890131,52.4945242683631,7338,57135,262,213.58973977254396,52.494474631059674,0.18730746755853236
7340,56837,282,213.60815754533897,51.63384971410043,7339,57892,243,213.60814024812547,51.633802654640014,0.1737669361573731
7339,56722,297,213.66280969942815,52.104549235529696,7338,57067,296,213.6627581252718,52.104484095191,0.2607643166426021
7339,56799,754,213.6656306449823,54.08016564178005,7339,57934,754,213.66567241062944,54.08009512213876,0.26875791410397015
7340,56837,244,213.72810346916145,51.65379826050719,7338,57166,300,213.72805232045914,51.653769910522726,0.1531892625084217
7339,56799,764,213.75548122026214,53.41077886628862,7338,57159,773,213.75546083457883,53.41070276167984,0.2774469246237644
7340,56726,272,213.76175344484608,52.90040174971553,7340,57185,274,213.76175396614804,52.90034918467662,0.18923752598335775
7340,56726,272,213.76175344484608,52.90040174971553,7340,57576,266,213.76175396614804,52.90034918467662,0.18923752598335775
7339,56799,275,213.76415476665565,52.92238775048845,7338,57859,291,213.7641572479811,52.92233536436397,0.18866692946735703
7339,56722,781,213.78570335229836,53.48807172239501,7340,58230,765,213.785683490453,53.48799433010601,0.2818416609799686
7339,56722,781,213.78570335229836,53.48807172239501,7338,57874,765,213.785683490453,53.48799433010601,0.2818416609799686
7339,56799,247,213.85014217439513,51.70173897414052,7338,57050,247,213.85009489834624,51.70170500128492,0.16150407366081249
7340,56837,786,213.8935370522031,54.45854979230611,7339,57544,782,213.8935338922832,54.45847057279006,0.2852669097289285
7339,56768,777,213.9762799047514,53.8992533026451,7338,57050,793,213.9763414435459,53.89917289088087,0.31755133215203274
7339,56768,777,213.9762799047514,53.8992533026451,7338,57159,797,213.9763414435459,53.89917289088087,0.31755133215203274
7340,56837,246,214.00677740084456,51.737427703104615,7340,57570,242,214.0067344166402,51.73739284979393,0.15787989764297589
7340,56837,246,214.00677740084456,51.737427703104615,7340,58230,294,214.0067344166402,51.73739284979393,0.15787989764297589
7340,56837,785,214.02019523556902,54.444488787922054,7338,57859,782,214.02017817264453,54.44440873968927,0.2903788820477703
7340,56837,785,214.02019523556902,54.444488787922054,7338,57166,876,214.02017817264453,54.44440873968927,0.2903788820477703
7339,56799,774,214.0327053751471,53.2598012928459,7340,57576,761,214.032655317165,53.25973081857199,0.27565920780793524
7339,56722,243,214.0380975983099,51.824004340139474,7339,57934,225,214.03808899524788,51.82396614022666,0.13884560240601743
7339,56720,767,214.05430565813475,54.23761338903764,7340,57576,792,214.05433312852836,54.237536821050696,0.28163875803522015
7339,56720,767,214.05430565813475,54.23761338903764,7339,57892,783,214.05433312852836,54.237536821050696,0.28163875803522015
7339,56720,767,214.05430565813475,54.23761338903764,7338,57817,783,214.05433312852836,54.237536821050696,0.28163875803522015
7339,56799,834,214.13105381982973,54.28890087719945,7339,57451,828,214.13107914440997,54.28882374078964,0.28274399271632406
7339,56799,834,214.13105381982973,54.28890087719945,7338,57135,824,214.13107914440997,54.28882374078964,0.28274399271632406
6746,56386,36,214.15336470907312,49.22952776166393,8435,57487,27,214.15336471452008,49.22952776040654,1.358185026889957E-5
7339,56799,817,214.17038004465132,53.1160141104502,7338,57832,818,214.1703799017846,53.11595601118007,0.2091576002699442
7339,56772,218,214.19674394872158,52.18764298089303,7338,57781,213,214.1966913876538,52.187572635194904,0.27855034420132624
7340,56837,214,214.21403296882588,52.15974575817284,7338,57050,211,214.2139825278419,52.15969269413125,0.22113794711236487
7340,56837,214,214.21403296882588,52.15974575817284,7340,57185,214,214.2139825278419,52.15969269413125,0.22113794711236487
7339,56799,830,214.2361909077262,54.20663936290313,7340,58230,834,214.236212626353,54.20656233501683,0.2810456030514
3863,55280,666,214.2492262663518,34.587003315335764,10758,58220,255,214.24922626602483,34.58700331543013,1.0268564017667484E-6
7338,56745,823,214.2666965100829,53.63548241362486,7338,57832,803,214.26668922110673,53.63540957689888,0.2626733896470695
7338,56745,823,214.2666965100829,53.63548241362486,7339,57901,804,214.26668922110673,53.63540957689888,0.2626733896470695
7339,56799,807,214.28524335358384,53.54830880939797,7339,57463,809,214.28527681086487,53.54824564493434,0.23838697709376933
7339,56799,213,214.3011523003037,52.282237150784034,7338,57067,220,214.3010890528278,52.28216867783969,0.28313717039306185
7339,56799,194,214.31331962598574,53.05110326877848,7339,57435,198,214.31331009225744,53.051046594813094,0.2050666892387776
7339,56799,194,214.31331962598574,53.05110326877848,7338,57050,197,214.31331009225744,53.051046594813094,0.2050666892387776
7339,56722,834,214.34090960420897,53.0818302331891,7339,57892,820,214.34089963271782,53.08177284268777,0.20772795979103711
7340,56837,827,214.35650147500957,54.33142342564978,7338,57159,868,214.35645786282214,54.33134170337058,0.30811502221130693
7340,56837,163,214.3631657611769,51.81562091686038,7340,57196,165,214.36316751888137,51.81557976450557,0.14820011230161872
7339,56799,866,214.37056043829756,54.48058811454914,7338,57135,868,214.3705372280583,54.48051319601281,0.2740407245787796
7339,56722,189,214.39726505199,52.64768875376103,7338,57781,192,214.39721212857887,52.64763677245493,0.21995589788285366
7339,56722,200,214.4118301138414,52.392575583572736,7340,57106,182,214.41181089739302,52.3925218737779,0.19791030591907438
7339,56722,200,214.4118301138414,52.392575583572736,7340,58216,184,214.41181089739302,52.3925218737779,0.19791030591907438
7339,56799,199,214.4238867872752,53.08869283962364,7338,57067,199,214.42384858983735,53.08863126507782,0.2365529815525271
7339,56799,831,214.4599102322731,53.75501218992554,7339,57451,833,214.45989637220868,53.754934297015716,0.2819619924482286
7339,56772,798,214.46824267383167,53.81379884142243,7339,57435,838,214.46829229933417,53.813731820276885,0.2633245229242056
7339,56799,200,214.4873509247828,52.99915604241482,7338,57166,199,214.48732575639286,52.99909754799654,0.2175254900298472
7339,56799,842,214.5317625076056,53.70130349819849,7340,57106,844,214.53174180125677,53.701228844783365,0.27235118259385055
7339,56799,842,214.5317625076056,53.70130349819849,7338,57166,821,214.53174180125677,53.701228844783365,0.27235118259385055
7339,56799,854,214.53225353942156,53.298392468674415,7340,57196,856,214.53221420299434,53.29833923595369,0.20949437505353014
7339,56799,870,214.54452792047329,54.21706691756845,7338,58174,872,214.54455211963133,54.216985384169774,0.2979075087952735
7340,56837,155,214.57691478269874,52.73228167488054,7338,57067,157,214.5769124421951,52.73223547766053,0.16638823752830054
7340,56837,155,214.57691478269874,52.73228167488054,7340,57576,147,214.5769124421951,52.73223547766053,0.16638823752830054
7340,56837,109,214.66249967409834,51.88157867158443,7338,57067,122,214.6624592321943,51.881534867551004,0.18150613266221907
7340,56837,109,214.66249967409834,51.88157867158443,7340,58258,123,214.6624592321943,51.881534867551004,0.18150613266221907
7340,56837,109,214.66249967409834,51.88157867158443,7340,57106,123,214.6624592321943,51.881534867551004,0.18150613266221907
7338,56745,149,214.67616647725583,52.61225430350528,7339,57492,148,214.6761399914546,52.612215244478385,0.15206535168182203
7340,56837,879,214.7146997037114,53.796733747151606,7338,57038,878,214.71471287310268,53.79666716285498,0.24133359481112462
7339,56799,134,214.77394686743378,52.210646298873556,7339,57082,132,214.77390178414072,52.21057769866983,0.26623316785458573
7340,56837,873,214.79258353754668,53.785376335073785,7340,57106,875,214.79258920272468,53.78531008997039,0.2387865781564883
7339,56799,865,214.81274002396933,54.36009827860262,7338,57135,862,214.81272571500512,54.36001755798774,0.2921402698551314
7339,56799,864,214.8141912165716,53.92304760281507,7339,57918,872,214.81420246046042,53.922978676084654,0.24927847890176985
7339,56768,153,214.82532363739125,52.69961418094234,7338,57817,141,214.82530453307464,52.69957707526449,0.13993124553579894
7339,56768,153,214.82532363739125,52.69961418094234,7339,57918,155,214.82530453307464,52.69957707526449,0.13993124553579894
7340,56837,854,214.8255321729995,53.58156545804635,7339,57510,843,214.82550551162853,53.58149805400546,0.24925519981039165
7339,56722,892,214.83434452145997,53.47754386298781,7340,57106,851,214.8343211117433,53.47747568617325,0.25050876669367567
7339,56722,872,214.84615001906963,53.660217203657425,7338,57832,843,214.8461208527213,53.66014939900475,0.2519017445897856
7339,56722,872,214.84615001906963,53.660217203657425,7338,57859,843,214.8461208527213,53.66014939900475,0.2519017445897856
7339,56772,889,214.86401012396806,53.62442970215735,7339,57544,883,214.86398343524485,53.624361990227,0.25033451483593705
7339,56772,889,214.86401012396806,53.62442970215735,7340,58258,882,214.86398343524485,53.624361990227,0.25033451483593705
7338,56745,146,214.9113122115072,52.59385734904943,7338,57050,148,214.9112927753154,52.59382414325167,0.12687249662495023
7339,56722,151,214.93161977421255,52.90876414151848,7340,57196,157,214.93160692630738,52.90871362182564,0.18399758146530504
7339,56799,898,214.99113558336614,53.17314520384735,7338,57805,898,214.9911077000113,53.17308979134827,0.20836127501402613
7340,56837,905,214.99975030908587,54.215446321772454,7338,57127,908,214.9997197125213,54.21536612285112,0.295813024061382
7340,56837,905,214.99975030908587,54.215446321772454,7338,57832,906,214.9997197125213,54.21536612285112,0.295813024061382
7339,56772,924,215.04372210131913,53.206680207759554,7338,57859,898,215.04369516877293,53.2066261571067,0.2030627670910555
7339,56799,85,215.0603684348054,51.85681114987374,7339,57463,93,215.06031012124174,51.85676138227262,0.22115775950226874
7339,56799,85,215.0603684348054,51.85681114987374,7338,57159,123,215.06031012124174,51.85676138227262,0.22115775950226874
7340,56837,910,215.06399088305943,54.00412189107234,7339,57934,911,215.06398353382326,54.00404675172255,0.2709482228209353
7339,56722,98,215.07541401773005,52.32367151425144,7340,57106,93,215.07539188532596,52.323594431127184,0.2817398951492762
7339,56722,98,215.07541401773005,52.32367151425144,7340,57196,97,215.07539188532596,52.323594431127184,0.2817398951492762
7339,56722,105,215.1135852993533,52.40881576549892,7340,57576,102,215.1135675626483,52.40874188719586,0.26879905675493754
7339,56722,105,215.1135852993533,52.40881576549892,7339,57934,113,215.1135675626483,52.40874188719586,0.26879905675493754
7339,56722,119,215.15509668867713,52.87411941044467,7339,57451,117,215.155093220499,52.87406901324027,0.18158637117003013
7339,56722,119,215.15509668867713,52.87411941044467,7339,57892,107,215.155093220499,52.87406901324027,0.18158637117003013
7340,56837,923,215.17196233914353,53.565436286323695,7338,57127,926,215.1719489658713,53.565362445702576,0.26735956569823743
3859,55246,745,215.1780216729711,36.49926709300457,10758,58220,902,215.17802167271273,36.499267093082366,7.984120429603791E-7
7340,56837,14,215.18137914835478,52.01082714384901,7339,57918,42,215.18130654814806,52.01075301735238,0.31159470700054714
7340,56837,14,215.18137914835478,52.01082714384901,7338,57166,53,215.18130654814806,52.01075301735238,0.31159470700054714
7340,56837,14,215.18137914835478,52.01082714384901,7340,57576,42,215.18130654814806,52.01075301735238,0.31159470700054714
7340,56837,14,215.18137914835478,52.01082714384901,7338,57859,43,215.18130654814806,52.01075301735238,0.31159470700054714
7340,56837,14,215.18137914835478,52.01082714384901,7339,57510,44,215.18130654814806,52.01075301735238,0.31159470700054714
7340,56837,14,215.18137914835478,52.01082714384901,7338,57789,43,215.18130654814806,52.01075301735238,0.31159470700054714
7339,56772,901,215.19786849363203,53.80006698692875,7340,58289,913,215.19786693863867,53.799997022281346,0.251894429016919
7339,56772,901,215.19786849363203,53.80006698692875,7338,57067,916,215.19786693863867,53.799997022281346,0.251894429016919
7339,56722,86,215.19952139396977,52.19973313355417,7338,57067,97,215.1994655068672,52.19965996571615,0.2908402906183958
7339,56722,48,215.19960769547376,51.94753216117483,7338,57859,44,215.19953677616627,51.94746258182167,0.29581737942797537
7340,56837,942,215.21663180692022,54.174850768522994,7340,57576,942,215.21661181554305,54.17477886741541,0.26224926860263403
7340,56837,942,215.21663180692022,54.174850768522994,7339,57435,941,215.21661181554305,54.17477886741541,0.26224926860263403
7340,56837,944,215.25456935211332,54.104663483552024,7339,57510,949,215.2545424986616,54.10459266449178,0.261173097943033
7339,56772,955,215.2590569430388,53.662335387736526,7338,57805,960,215.25905507829287,53.66226364765803,0.25829491382911807
7339,56772,955,215.2590569430388,53.662335387736526,7339,57544,959,215.25905507829287,53.66226364765803,0.25829491382911807
7339,56772,955,215.2590569430388,53.662335387736526,7339,57510,959,215.25905507829287,53.66226364765803,0.25829491382911807
7340,56829,933,215.27861956891877,53.62930171428929,7339,57918,921,215.2786179007956,53.62922964087542,0.259488727254609
7340,56829,933,215.27861956891877,53.62930171428929,7338,58174,923,215.2786179007956,53.62922964087542,0.259488727254609
7339,56722,111,215.28950061385655,52.633415580848194,7340,57576,111,215.2895159483756,52.6333884811469,0.1031516988459555
7339,56722,111,215.28950061385655,52.633415580848194,7338,57874,106,215.2895159483756,52.6333884811469,0.1031516988459555
7339,56722,111,215.28950061385655,52.633415580848194,7339,57544,105,215.2895159483756,52.6333884811469,0.1031516988459555
7339,56772,59,215.3080199681125,52.296466555987344,7338,57159,54,215.30800428158523,52.296388924186445,0.28160036550294615
7339,56772,59,215.3080199681125,52.296466555987344,7338,57843,54,215.30800428158523,52.296388924186445,0.28160036550294615
7339,56799,62,215.37250766148819,52.464475314554555,7340,57185,61,215.37253482269128,52.46444575175071,0.12196497795637551
5170,56063,288,215.3889486184532,39.37830576519944,10752,58488,396,215.38894862067625,39.37830576440676,6.812520429488976E-6
7339,56780,970,215.4998132888901,53.435966165715065,7339,57892,970,215.49982434704827,53.43589510647425,0.25691018371595054
7339,56799,38,215.50608049961954,52.54733044456068,7339,57492,12,215.5061116488099,52.547294780248436,0.1453768532446819
7339,56799,38,215.50608049961954,52.54733044456068,7339,57082,16,215.5061116488099,52.547294780248436,0.1453768532446819
7339,56799,38,215.50608049961954,52.54733044456068,7339,57918,32,215.5061116488099,52.547294780248436,0.1453768532446819
7340,56837,92,215.52724940332274,52.721640647283394,7338,57859,66,215.52727458327087,52.721592234808696,0.18272852335073317
7339,56686,25,215.53380185239902,52.4857774952591,7339,57451,21,215.53383401208242,52.485736199754136,0.1645341207363867
7339,56715,980,215.55866266016324,53.25471967748139,7339,57481,976,215.55868975735854,53.25466414448918,0.20826285635964983
7339,56715,980,215.55866266016324,53.25471967748139,7338,57805,976,215.55868975735854,53.25466414448918,0.20826285635964983
7339,56715,980,215.55866266016324,53.25471967748139,7340,57576,976,215.55868975735854,53.25466414448918,0.20826285635964983
7339,56715,980,215.55866266016324,53.25471967748139,7339,57934,978,215.55868975735854,53.25466414448918,0.20826285635964983
6803,56402,818,215.5921699028919,57.67930490041123,8409,57867,168,215.59216990224587,57.679304885594746,5.335384328581725E-5
7339,56799,34,215.64057161589517,52.87222509873344,7340,57570,36,215.6406014061675,52.87218864473138,0.1463310220098919
7340,56726,34,215.6435697948856,52.97726450121759,7338,57859,38,215.64359515432437,52.97722925927264,0.13826809514435276
7339,56772,38,215.65620364590822,52.893332121982645,7339,57492,28,215.65623426186175,52.893295812203625,0.14665590938806605
7339,56772,38,215.65620364590822,52.893332121982645,7340,58258,31,215.65623426186175,52.893295812203625,0.14665590938806605
7339,56772,38,215.65620364590822,52.893332121982645,7338,57038,29,215.65623426186175,52.893295812203625,0.14665590938806605
7340,56825,965,215.67560377944682,53.54783134028598,7340,58230,969,215.67562037886705,53.54776142927863,0.2541717126819945
7339,56782,968,215.75449377782468,53.553354909196734,7338,57050,968,215.754513676908,53.55328189466156,0.26627521362760503
7340,56837,967,215.7569528075551,53.183541951238,7338,57859,977,215.7569948188501,53.183487100824735,0.2172673927395095
7339,56780,971,215.7739070803876,53.37397388485843,7340,57196,969,215.77393480273622,53.373917176675484,0.21265466401369754
7339,56780,971,215.7739070803876,53.37397388485843,7339,57481,971,215.77393480273622,53.373917176675484,0.21265466401369754
7339,56780,971,215.7739070803876,53.37397388485843,7338,57789,972,215.77393480273622,53.373917176675484,0.21265466401369754
7339,56780,971,215.7739070803876,53.37397388485843,7339,57463,971,215.77393480273622,53.373917176675484,0.21265466401369754
7340,56837,978,215.77517154220112,53.258122196188715,7340,58289,980,215.7752148503243,53.25806562451611,0.22399835868570453
7340,56837,978,215.77517154220112,53.258122196188715,7338,57159,966,215.7752148503243,53.25806562451611,0.22399835868570453
7339,56772,992,215.90986802098308,53.51602885744801,7338,57843,981,215.9098918984773,53.51595381206722,0.2749556121159313
7339,56772,992,215.90986802098308,53.51602885744801,7338,57832,981,215.9098918984773,53.51595381206722,0.2749556121159313
7339,56772,992,215.90986802098308,53.51602885744801,7338,57874,981,215.9098918984773,53.51595381206722,0.2749556121159313
7339,56799,7,215.9277497175613,52.80882768254833,7340,57106,18,215.9277689138181,52.808763177773656,0.23594455029457587
7339,56799,7,215.9277497175613,52.80882768254833,7339,57544,25,215.9277689138181,52.808763177773656,0.23594455029457587
7339,56799,7,215.9277497175613,52.80882768254833,7339,57518,7,215.9277689138181,52.808763177773656,0.23594455029457587
7031,56449,640,216.0345740532988,53.73982938453416,8402,57843,162,216.0346043054838,53.739772342216995,0.21521787903038392
7339,56799,992,216.04611872254011,53.34489337584328,7339,57918,986,216.04617717366915,53.34483002747956,0.2603645674955696
6710,56416,462,216.06922446067108,54.419118054989276,8402,57843,200,216.0692244620344,54.419118050203366,1.7464332990753153E-5
7339,56722,20,216.0758433795677,53.06854873851431,7340,57570,12,216.07588427491163,53.068497131867794,0.20576910243646107
7339,56772,972,216.0799129410296,53.29745334449972,7338,57859,993,216.07995595311888,53.297394784694056,0.23023352515124107
7339,56799,18,216.09375417954752,52.98426604263166,7338,57050,18,216.09378247047982,52.984227936736126,0.15026075571215247
7339,56799,18,216.09375417954752,52.98426604263166,7340,58258,19,216.09378247047982,52.984227936736126,0.15026075571215247
7339,56799,18,216.09375417954752,52.98426604263166,7338,57067,16,216.09378247047982,52.984227936736126,0.15026075571215247
6752,56366,640,216.15642442248856,46.988398597234664,8436,57895,44,216.15642439395396,46.98839859466109,7.06830564334586E-5
5171,56038,468,216.86883194384305,39.71655413534393,10752,58488,900,216.86883192954608,39.71655413648087,3.9801750474276135E-5
6718,56398,486,216.98846756028564,51.819697454029864,8403,57834,428,216.98846756264464,51.819697447429604,2.43339039220139E-5
7031,56449,818,217.08435208657062,53.11008539034425,8403,57834,602,217.08437343199824,53.11001547274019,0.2558951886097026
6060,56074,808,217.52358090898034,42.670827312543025,8502,57512,754,217.52358090723246,42.670827313742,6.327355614654615E-6
6724,56416,204,217.9322347916472,49.16064472900444,8434,57484,742,217.93223478946462,49.1606447294768,5.4123240937396434E-6
6718,56398,302,218.5168036249645,51.93067855214592,8403,57834,261,218.51680362193332,51.93067855054331,8.863417371793584E-6
5171,56038,883,219.27347007506114,40.54209336409037,10749,58485,796,219.27347007559422,40.54209336440725,1.8515633542064548E-6
3865,55272,698,219.47739573971535,34.098677101641925,10754,58224,322,219.47739574106578,34.098677101567496,4.034573972716633E-6
3868,55360,950,220.40630854265964,33.17704372840232,10938,58514,494,220.40630854175396,33.17704372839222,2.729151379860092E-6
5172,56071,424,220.62851864323446,39.296875028481786,10749,58485,26,220.6285186434873,39.2968750286083,8.388116486352745E-7
4718,56014,760,221.15955554009554,36.393870029778995,10754,58224,948,221.15955554380685,36.393870030044084,1.079703402655649E-5
6061,56076,48,221.3386148739832,40.90184713991331,8498,57105,632,221.33861487499183,40.901847139304856,3.5114044336789844E-6
5172,56071,748,221.54144032635742,41.12314699727609,8497,58161,82,221.5414403227509,41.12314699897893,1.15428083487156E-5
5172,56071,757,221.6243187920014,40.55630380398339,8498,57105,688,221.62431879141292,40.556303804240194,1.856194516826758E-6
4718,56014,92,222.18563486512846,34.81882418205071,10751,58220,334,222.18563486894806,34.81882418173898,1.1344301073952655E-5
6711,56388,938,222.26284656686846,54.481598139478045,8399,57843,16,222.2628465712852,54.481598128896785,3.919657902442039E-5
6732,56370,164,222.42201132496132,46.933137797506795,8489,57483,640,222.42201134493925,46.9331377987585,4.9317399736901466E-5
6794,56448,684,222.75937765982317,56.96969670747459,8411,57875,156,222.75937765902293,56.969696704517425,1.0760989629718253E-5
5172,56071,48,222.89030608839113,38.89354344540366,8498,57105,82,222.89030608841765,38.893543445415474,8.560978264776911E-8
6053,56091,328,222.95191335885767,40.93559642391985,8498,57105,916,222.951913359844,40.935596423302876,3.4826908183680698E-6
6737,56365,314,223.29155601278194,45.972591812050105,8489,57483,266,223.29155599290908,45.972591811031776,4.9856989087580446E-5
6732,56370,42,223.4151913060411,47.15929900181958,8489,57483,758,223.41519131409967,47.15929900017774,2.0592796391221953E-5
6053,56091,128,223.95938009540055,41.16809105323278,8494,57104,588,223.95938009284754,41.168091054541534,8.37061523863296E-6
5166,56065,738,224.1175078303449,39.891354634530494,8494,57104,436,224.117507830637,39.89135463437006,9.923008823468022E-7
6733,56369,430,224.50528693236907,47.666585384578795,8489,57483,941,224.50528692218182,47.66658538684087,2.6005897739914877E-5
6733,56369,706,225.04066313865428,48.19001600898326,8432,57834,264,225.0406631472075,48.19001600995273,2.0822183856879104E-5
6047,56098,196,225.85178625717396,43.85398041770799,8490,57104,88,225.85178625304732,43.85398041762667,1.0716680650473938E-5
6712,56421,56,227.25936963422998,53.52077504190562,8394,57865,522,227.2593696356522,53.5207750368642,1.840261529017103E-5
4717,55742,880,227.3175412009461,35.87045440304888,10746,58257,596,227.31754120771268,35.87045440198111,2.0110554111494382E-5
6727,56369,208,227.9955608673962,48.69262495620641,8431,57482,359,227.99556086208582,48.692624954110244,1.470351051691974E-5
4716,55738,540,228.25849068827904,34.788096749480864,10746,58257,252,228.25849069445127,34.78809674886559,1.8382541583383755E-5
6040,56101,513,228.29350426743628,45.030155161752006,8519,58198,797,228.29350426890437,45.03015516149693,3.846406203040908E-6
6720,56390,18,228.79745734390514,52.15476275612785,8394,57865,294,228.79745734384693,52.154762756332566,7.48101024161707E-7
6795,56425,976,229.07338997077062,56.63414647383011,8422,58219,434,229.07338999774953,56.634146473585986,5.342383950597989E-5
6040,56101,348,229.5182993194216,44.3816607964575,8515,58192,532,229.51829931413164,44.38166079640381,1.3612055581458746E-5
6728,56426,516,230.1377426528002,49.70704375114923,8431,57482,949,230.13774264843093,49.70704374981628,1.1247167310917734E-5
6790,56430,228,230.43112877842813,57.85546594532305,8422,58219,757,230.43112877795772,57.85546594677684,5.3106522327586995E-6
6049,56091,550,230.66116516204647,43.772978635124446,8515,58192,342,230.66116516008984,43.77297863512441,5.08627300466104E-6
6040,56101,869,230.71556131171957,45.846210633529715,8514,58174,132,230.71556130708802,45.84621063451504,1.2144179743862243E-5
6728,56426,694,231.13298296652945,49.733286502915576,8395,57834,210,231.13298297161057,49.73328650442416,1.3010639555461598E-5
6040,56101,938,231.22952390289635,44.940954445438656,8515,58192,758,231.22952390157923,44.94095444568909,3.475234806966868E-6
4716,55738,32,231.40349577959273,34.509359008643486,10925,58271,576,231.40349577598903,34.50935900931583,1.0961022564303286E-5
5164,56067,964,231.5726007779636,41.93361092233486,8516,58220,392,231.57260076707104,41.93361092016462,3.0199605264428973E-5
6790,56430,892,231.63512386005794,58.77231633911792,8426,58224,435,231.63512386256232,58.77231633104055,2.945182234001895E-5
6728,56426,762,231.71881243523194,50.34996449326349,8395,57834,154,231.71881243683993,50.34996448751299,2.102875588160557E-5
4978,56036,240,231.8337011063133,36.582370702746196,10744,58199,916,231.83370110094216,36.58237070193199,1.5801091942068782E-5
6735,56397,368,232.09990280240604,45.35093495534115,8515,58192,854,232.09990281665367,45.35093495018977,4.053649587154837E-5
5165,56063,294,232.56819141395266,39.519800612396565,8521,58175,68,232.56819141323172,39.51980061201958,2.418727621975709E-6
6728,56426,905,232.57990191772197,49.98937260622455,8430,57488,785,232.5799019569094,49.989372617450414,9.929713545571982E-5
6796,56453,916,232.65075032084553,56.64505676322083,8422,58219,26,232.65075031759568,56.64505676331166,6.440980353223403E-6
6791,56429,390,233.48134148707743,57.263111827700136,8425,58226,612,233.48134149201218,57.263111833670365,2.354221992477987E-5
6729,56419,586,233.84033320855002,49.167713962284346,8430,57488,972,233.84033320997418,49.16771395696727,1.9432817386231308E-5
6729,56419,638,233.9694616643203,48.86543452725622,8430,57488,40,233.9694616941058,48.86543452228317,7.277417168985597E-5
5165,56063,982,234.3114692948812,40.94473976727103,8517,57899,834,234.31146931053013,40.94473976982453,4.353468225454837E-5
6041,56102,162,234.3821605891202,42.900106003137154,8512,57903,524,234.38216059901595,42.90010600171733,2.659242368093382E-5
6729,56419,704,234.57288143096025,49.4379992097521,8429,57893,636,234.57288143501592,49.43799919192064,6.489155379382587E-5
6032,56067,360,235.05092825085651,45.9659843341983,8507,57878,467,235.05092825525983,45.96598433235096,1.2870007496971863E-5
6050,56089,230,235.2490722278582,41.331003427343326,8512,57903,340,235.24907222659706,41.331003427398784,3.415005097914292E-6
4977,56047,984,235.4565070192624,38.644867272750126,10735,58258,818,235.45650700778486,38.64486727154322,3.256269983969971E-5
6785,56487,457,235.98165510527625,58.20243582363226,8424,58248,456,235.98165510716376,58.2024358255584,7.803951330923266E-6
4974,56038,984,236.43341881385714,36.1554460146165,10740,58223,786,236.43341881092755,36.155446013809964,8.996959034216955E-6
6792,56432,396,237.08618902029917,56.133416216080676,8419,58249,901,237.0861890020148,56.13341621465205,3.703980086879017E-5
4973,56042,826,237.27637105090793,38.488830960122556,10736,58274,688,237.27637103415933,38.48883096157974,4.7485289781540056E-5
4973,56042,996,238.62885961110564,37.59929979624103,10736,58274,978,238.6288595971315,37.59929979768793,4.019691908667097E-5
6730,56425,788,238.65085431320472,49.06626997760165,8437,57894,726,238.65085431346677,49.06626997901168,5.113612507515192E-6
6730,56425,808,238.69450891001145,48.03504670311925,8437,57894,292,238.69450890971422,48.03504670076214,8.515707077218271E-6
4969,56041,430,238.85651941841687,36.3846628783187,10739,58255,689,238.85651941463482,36.384662878783466,1.108809478952258E-5
6716,56401,270,239.74107702155172,51.042679928117515,8063,57576,503,239.74107702674215,51.04267993022581,1.3986850638516935E-5
6730,56425,6,240.20922534701407,47.3223770703721,8506,57893,792,240.20922534993775,47.322377077545866,2.6792986741291906E-5
