plate_dr12q,mjd_dr12q,fiberid_dr12q,ra_dr12q,dec_dr12q,ra_dr16q,dec_dr16q,plate_dr16q,mjd_dr16q,fiberid_dr16q,separation
5954,56462,864,334.903179976014,31.939215262955454,334.90317996681324,31.939215261636765,7709,57666,835,2.850619569725733E-5
5956,56104,794,335.57553949769016,28.1760004923007,335.57553949528136,28.176000493114504,7647,57655,55,8.186360719836351E-6
5946,56101,154,335.618493187692,21.404735656871722,335.6184931862591,21.404735656237335,7583,56958,126,5.317927862347589E-6
4322,55503,284,335.85107243471367,1.2557727843585538,335.8510724360928,1.25577278158752,9241,58014,695,1.1142416031988845E-5
4202,55445,330,336.2434045004784,-0.9695253670994425,336.24340450735804,-0.9695253580934066,9148,58039,394,4.0796792702004474E-5
6300,56449,360,336.85789781355066,25.099646896710397,336.85789780416104,25.099646892330853,7648,57329,40,3.44325522317646E-5
6118,56189,354,336.9656638257604,21.169259473385992,336.9656638236108,21.169259472426212,7582,56960,774,8.000871147002945E-6
4322,55503,7,337.0662984482936,1.3229594569699454,337.066298450178,1.3229594531865478,9169,58069,338,1.5215366948313651E-5
4203,55447,544,337.1243670873282,0.3322507533309954,337.12436708722396,0.33225074998899107,9148,58039,870,1.203706409769302E-5
6297,56218,418,337.26083033555335,26.30005014304627,337.26083033069807,26.300050139913612,7650,57575,3,1.9306099661859218E-5
4380,55857,838,337.6670758122606,-1.517474140827841,337.66707580970444,-1.5174741448510147,9148,58039,51,1.71576837641372E-5
4323,55884,396,337.73950630704337,1.9408395132941991,337.7395063135535,1.9408394972876224,9169,58069,847,6.220227535597657E-5
6119,56181,522,338.22464074674485,21.688367848942182,338.224640746771,21.688367849021468,7585,57190,572,2.984861418472555E-7
5026,55855,430,340.16922521250285,18.816084591950663,340.16922520417404,18.81608458633932,7581,57195,996,3.483645611132314E-5
7142,56567,150,340.49546611208274,32.41459720496557,340.49547351958074,32.414599745598686,11634,58484,197,0.02429910715119193
6290,56238,552,340.8231308191911,25.749118109206467,340.82313081473984,25.74911810765707,7657,57309,555,1.5473644508587947E-5
6307,56205,244,341.0251574181038,21.664001231305264,341.02515742446275,21.66400122672477,7587,57297,339,2.6917479321328966E-5
4294,55500,468,341.4759380272693,1.6561273420981497,341.47593803013217,1.6561273349949441,9171,58068,654,2.7568720140831727E-5
6294,56482,638,341.5016951672725,29.41967767208059,341.50169516817704,29.419677672974643,7652,57579,874,4.290083360037636E-6
4205,55454,246,341.6110854280841,-1.0323318546050702,341.6110854351567,-1.0323318453457455,9150,58043,72,4.194286723049417E-5
5033,56244,836,342.31775656047796,17.84048510778698,342.31775655674625,17.840485105901507,7605,56949,312,1.4477966742965368E-5
4364,55855,736,342.8032313244717,-1.9007371387009369,342.80323130716044,-1.9007371662669184,9216,57693,223,1.171651466849366E-4
6120,56206,894,343.10468563185145,21.33770498971785,343.1046856213468,21.337704983853474,7609,56959,724,4.106660833845463E-5
6120,56206,906,343.1627255999558,21.73345002345775,343.16272556527036,21.73345000837987,7609,56959,758,1.2806408402121829E-4
4207,55475,506,343.66333724840945,0.6979018792571416,343.6633372474746,0.6979018674890167,9172,58015,378,4.249868813527871E-5
4206,55471,891,343.8767516821203,0.3090915724315751,343.87675168112696,0.309091559778705,9172,58015,321,4.569048719093964E-5
5027,56218,896,343.88904710119516,19.028216522500323,343.8890471007516,19.028216522283095,7608,56945,526,1.7000622882825285E-6
6128,56236,507,344.2082802508762,18.855759980563473,344.2082802180695,18.855759964496478,7605,56949,990,1.2584628006956415E-4
6588,56536,738,344.2117698596775,24.56982972362782,344.21176986166984,24.569829722609793,7658,57312,304,7.482070646222168E-6
4207,55475,349,344.7199338997253,-0.6117625040142235,344.7199338986693,-0.6117625174010475,9152,58041,238,4.834225707795055E-5
6292,56566,540,345.2557739488706,28.024193590214963,345.2557739462677,28.024193589061184,7706,57575,718,9.256230127108734E-6
6582,56274,1000,345.91372724747987,26.384778198661994,345.9137272518698,26.38477819659765,7706,57575,91,1.598931931570392E-5
6588,56536,13,345.9208919428527,24.496336982216256,345.9208919407806,24.496336983554453,7614,57307,662,8.323714036195708E-6
6302,56565,387,346.28943014330434,25.79796055877286,346.2894301474273,25.797960556618474,7705,57332,654,1.5450954340706964E-5
4288,55501,367,346.58970909024055,1.4788576436485386,346.5897090918103,1.4788576405129386,9173,58069,820,1.262279364423968E-5
6584,56568,492,346.78861108987405,29.44173058036906,346.78861108804557,29.441730579793106,7769,58420,80,6.095918713021143E-6
4208,55476,884,347.1854924659141,0.5842689533480165,347.1854924655511,0.584268950687445,9205,57711,3,9.666780519736263E-6
4208,55476,915,347.34675586772886,0.9629068814831389,347.3467558681241,0.9629068843461468,9205,57711,20,1.0404557905926829E-5
4208,55476,980,347.5499571775798,0.04556778115327822,347.54995717670033,0.04556777085870247,9153,58022,957,3.7195464459563656E-5
6590,56273,594,347.9224813870679,24.725053305315594,347.9224813885966,24.725053305951896,7670,57328,544,5.498668594051696E-6
4208,55476,48,347.9301149713309,-0.6563208593268575,347.93011497062787,-0.65632086774425,9154,58013,425,3.040810768007204E-5
6503,56564,398,348.54264892847345,31.494931638392217,348.5426489314026,31.494931637983512,7765,58047,496,9.111152609389138E-6
6584,56568,904,348.87912958843253,30.939542132610452,348.87912958718107,30.939542131779177,7765,58047,455,4.887502044393456E-6
6503,56564,234,349.4845010099946,31.649819899005383,349.48450101127554,31.64981989883364,7765,58047,354,3.974034088444202E-6
6114,56209,272,349.60655167214816,21.88648102558932,349.60655167731716,21.88648102203046,7606,56977,474,2.1501134027939534E-5
6590,56273,94,349.7629985933969,23.47400546482692,349.76299857028494,23.47400545560688,7670,57328,72,8.3222951138768E-5
4210,55444,314,349.7996897946242,-0.3157932480843033,349.799689794821,-0.3157932457539982,9212,57715,717,8.418957061828702E-6
6130,56214,716,349.92524248151824,19.23123619196429,349.9252424861154,19.23123618625738,7607,56902,778,2.5812205028084635E-5
4360,55539,960,350.082164950276,-1.598018446516504,350.0821649488405,-1.598018448787683,9155,58043,416,9.671466524027555E-6
4359,55533,624,350.411104604041,-1.4340730153798538,350.4111046014626,-1.4340730201976668,9155,58043,305,1.967038012356487E-5
6164,56181,415,350.6055488645762,8.226739182904337,350.60554886476564,8.226739174097023,11294,58451,634,3.171351441734221E-5
6583,56566,870,350.6251979132918,30.463351736997335,350.6251979174946,30.46335173618186,7767,58049,540,1.3367799479682967E-5
6581,56540,403,350.77600644844676,28.46935364405726,350.7760064449235,28.469353642364783,7702,58017,813,1.270602278526965E-5
4211,55446,570,350.8854283929627,0.6944495240190207,350.8854283949841,0.6944495198924973,9175,58049,252,1.6541866822325547E-5
6587,56537,176,351.0681795607162,26.82515125565181,351.0681795585456,26.82515125493911,7702,58017,124,7.4303362059321654E-6
4211,55446,326,351.4587029918298,-0.8463638336807091,351.4587029946147,-0.846363830034308,9155,58043,111,1.6517082800984623E-5
4284,55863,806,351.74321543865585,2.2441727826574835,351.7432154446425,2.2441727709960153,9176,58080,560,4.718259568087414E-5
6581,56540,858,352.1365542526887,29.194245369554025,352.13655425454687,29.194245370201973,7767,58049,172,6.288264030738877E-6
7138,56572,856,353.62253235761256,33.29550548317498,353.622531932156,33.29550583753304,7766,58395,942,0.0018073070345290209
6149,56194,180,354.01062972169785,11.895257914444331,354.0106297229289,11.895257912912195,11554,58456,868,7.0163490086324295E-6
6301,56543,991,354.6876912903546,27.630818123725405,354.6876912648223,27.630818115501935,7699,57574,708,8.66479780642069E-5
4282,55507,94,354.94253994544675,1.5886298357690762,354.9425399504696,1.5886298257640485,9177,58044,691,4.0299191597336834E-5
4357,55829,820,354.9545448706017,-1.7568071304972261,354.95454486905953,-1.7568071329396937,9157,57742,206,1.0397456726708312E-5
4213,55449,186,355.24942288998216,-0.4596161334618414,355.2494228906762,-0.45961612464890583,9157,57742,893,3.182480223718323E-5
6515,56536,592,355.61405350891323,29.48457195958499,355.6140535121773,29.484571960665175,7698,58013,680,1.0943024105455222E-5
6518,56567,477,356.1343084611914,24.60434418839201,356.13430846120104,24.604344188399644,7667,57580,339,4.192074571807842E-8
6520,56541,220,356.47574674518427,22.966509256658085,356.47574671097914,22.966509242418322,7600,56984,120,1.2442825001581474E-4
6518,56567,654,356.49297654935015,24.72594076841953,356.49297654691287,24.725940766496812,7667,57580,228,1.055594973335929E-5
6518,56567,634,356.50973061769616,25.507229743796113,356.50973061712546,25.5072297433941,7667,57580,766,2.3521141103722143E-6
4214,55451,728,356.6013641090531,0.34102088332659947,356.60136410833377,0.34102087439507794,9178,58081,363,3.225759585993709E-5
6500,56541,430,356.6044064824954,31.8123791948312,356.6044064824954,31.8123791948312,7760,58080,51,0.0
6515,56536,238,356.77037653292473,27.964592285524446,356.7703765198547,27.964592281676204,7697,57574,542,4.3806364341411506E-5
4280,55503,88,357.09679900063327,1.0658713762875724,357.0967990034426,1.0658713797886121,7849,56980,457,1.6158678801227152E-5
6117,56272,240,357.12562534623953,21.229359781309608,357.12562535305176,21.229359776448504,7598,56956,690,2.878910934171115E-5
4215,55471,546,357.5691015689774,1.047771334118633,357.5691015694811,1.0477713377709652,9178,58081,190,1.3272828524325233E-5
4356,55829,958,357.60583565425657,-1.5939857992073145,357.60583564469925,-1.5939858092497308,7851,56932,652,4.9898928470543845E-5
6500,56541,204,357.8525954113993,30.618370513403015,357.85259541600874,30.618370514526514,7752,58072,160,1.4842221047469821E-5
4278,55505,442,357.9343063712058,1.029761106994406,357.934306371613,1.0297611099465969,7849,56980,288,1.0728458614857938E-5
7143,56572,888,357.93794476622605,34.59671836658687,357.9379513127346,34.59671753280841,7750,58402,490,0.019630809488277553
6512,56567,217,358.1940278386017,29.20096660630636,358.194027834206,29.200966604705165,7696,57655,590,1.4967996101861438E-5
4215,55471,712,358.3330602056324,0.8905451005010194,358.33306020392877,0.890545088148162,9179,57682,461,4.4891124226547886E-5
4277,55506,564,358.6732799372545,3.9713739637495316,358.6732799372455,3.9713739638712373,8741,57390,319,4.393189829883057E-7
4216,55477,462,358.80400267784995,-0.2876515024787917,358.8040026775799,-0.2876515056823435,9159,57666,727,1.1573694203745525E-5
7144,56564,574,358.808455454159,33.527382466337784,358.808451141335,33.527378672109776,7751,58081,796,0.01881739503423347
6207,56239,588,358.8439749771185,19.099147974401557,358.84397494593605,19.09914795927231,7596,56945,620,1.1924293628513378E-4
6110,56279,315,358.99686900119923,20.918494573125415,358.99686896938687,20.918494558535475,7595,56957,488,1.191748230936893E-4
4216,55477,539,359.0745724371836,0.12600932621994207,359.0745724372694,0.12600932722639954,9159,57666,833,3.636388465014369E-6
4215,55471,137,359.12068268455755,-0.600580495796035,359.120682684444,-0.6005804959892057,9159,57666,819,8.067118549509979E-7
4215,55471,99,359.20164119133375,-0.6004792250317516,359.201641191274,-0.6004792251334203,7848,56959,196,4.245165784158667E-7
4277,55506,220,359.6837515850269,3.143989553095019,359.6837515921556,3.1439895395798025,11278,58395,76,5.499005574229079E-5
4296,55499,548,359.7588238016817,2.9784008697432847,359.75882380592503,2.9784008596668574,7852,56987,586,3.9352455339399336E-5
7144,56564,734,359.7765132479352,33.79548277492552,359.7765125216296,33.7954817705277,7750,58402,246,0.0042184940734777115
4216,55477,674,359.8381601331107,0.8163412434584637,359.8381601234379,0.8163412275028775,7852,56987,444,6.71691787305775E-5
4535,55860,354,359.9054716449571,6.394343420170932,359.90547164526924,6.394343407366361,8740,57367,679,4.6109977648052813E-5
